"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-09-25",13531.57,0,0,0,0
"2017-09-26",13531.57,0,0,0,0
"2017-09-27",13531.57,0,0,0,0
"2017-09-28",13531.57,0,0,0,0
"2017-09-29",13531.57,0,0,0,0
"2017-09-30",13531.57,0,0,0,0
"2017-10-01",13531.57,0,0,0,0
"2017-10-02",13531.57,0,0,0,0
"2017-10-03",13531.57,0,0,0,0
"2017-10-04",13531.57,0,0,0,0
"2017-10-05",13531.57,0,0,0,0
"2017-10-06",13531.57,0,0,0,0
"2017-10-07",13531.57,0,0,0,0
"2017-10-08",13531.57,0,0,0,0
"2017-10-09",13531.57,0,0,0,0
"2017-10-10",13531.57,0,0,0,0
"2017-10-11",13531.57,0,0,0,0
"2017-10-12",13531.57,0,0,0,0
"2017-10-13",13531.57,0,0,0,0
"2017-10-14",13531.57,0,0,0,0
"2017-10-15",13531.57,0,0,0,0
"2017-10-16",13531.57,0,0,0,0
"2017-10-17",13531.57,0,0,0,0
"2017-10-18",13531.57,0,0,0,0
"2017-10-19",13531.57,0,0,0,0
"2017-10-20",13531.57,0,0,0,0
"2017-10-21",13531.57,0,0,0,0
"2017-10-22",13531.57,0,0,0,0
"2017-10-23",13531.57,0,0,0,0
"2017-10-24",13531.57,0,0,0,0
"2017-10-25",13531.57,0,0,0,0
"2017-10-26",13531.57,0,0,0,0
"2017-10-27",13531.57,0,0,0,0
"2017-10-28",13531.57,0,0,0,0
"2017-10-29",13531.57,0,0,0,0
"2017-10-30",13531.57,0,0,0,0
"2017-10-31",13531.57,0,0,0,0
"2017-11-01",13531.57,0,0,0,0
"2017-11-02",13531.57,0,0,0,0
"2017-11-03",13531.57,0,0,0,0
"2017-11-04",13531.57,0,0,0,0
"2017-11-05",13531.57,0,0,0,0
"2017-11-06",13531.57,0,0,0,0
"2017-11-07",13531.57,0,0,0,0
"2017-11-08",13531.57,0,0,0,0
"2017-11-09",13531.57,0,0,0,0
"2017-11-10",13531.57,0,0,0,0
"2017-11-11",13531.57,0,0,0,0
"2017-11-12",13531.57,0,0,0,0
"2017-11-13",13531.57,0,0,0,0
"2017-11-14",13531.57,0,0,0,0
"2017-11-15",13531.57,0,0,0,0
"2017-11-16",13531.57,0,0,0,0
"2017-11-17",13531.57,0,0,0,0
"2017-11-18",13531.57,0,0,0,0
"2017-11-19",13531.57,0,0,0,0
"2017-11-20",13531.57,0,0,0,0
"2017-11-21",13531.57,0,0,0,0
"2017-11-22",13531.57,0,0,0,0
"2017-11-23",13531.57,0,0,0,0
"2017-11-24",13531.57,0,0,0,0
"2017-11-25",13531.57,0,0,0,0
"2017-11-26",13531.57,0,0,0,0
"2017-11-27",13531.57,0,0,0,0
"2017-11-28",13531.57,0,0,0,0
"2017-11-29",13531.57,0,0,0,0
"2017-11-30",13531.57,0,0,0,0
"2017-12-01",13531.57,0,0,0,0
"2017-12-02",13531.57,0,0,0,0
"2017-12-03",13531.57,0,0,0,0
"2017-12-04",13531.57,0,0,0,0
"2017-12-05",13531.57,0,0,0,0
"2017-12-06",13531.57,0,0,0,0
"2017-12-07",13531.57,0,0,0,0
"2017-12-08",13531.57,0,0,0,0
"2017-12-09",13531.57,0,0,0,0
"2017-12-10",13531.57,0,0,0,0
"2017-12-11",13531.57,0,0,0,0
"2017-12-12",13531.57,0,0,0,0
"2017-12-13",13531.57,0,0,0,0
"2017-12-14",13531.57,0,0,0,0
"2017-12-15",13531.57,0,0,0,0
"2017-12-16",13531.57,0,0,0,0
"2017-12-17",13531.57,0,0,0,0
"2017-12-18",13531.57,0,0,0,0
"2017-12-19",13531.57,0,0,0,0
"2017-12-20",13531.57,0,0,0,0
"2017-12-21",13531.57,0,0,0,0
"2017-12-22",13531.57,0,0,0,0
"2017-12-23",13531.57,0,0,0,0
"2017-12-24",13531.57,0,0,0,0
"2017-12-25",13531.57,0,0,0,0
"2017-12-26",13531.57,0,0,0,0
"2017-12-27",13531.57,0,0,0,0
"2017-12-28",13531.57,0,0,0,0
"2017-12-29",13531.57,0,0,0,0
"2017-12-30",13531.57,0,0,0,0
"2017-12-31",13531.57,0,0,0,0
"2018-01-01",13531.57,0,0,0,0
"2018-01-02",13531.57,0,0,0,0
"2018-01-03",13531.57,0,0,0,0
"2018-01-04",13531.57,0,0,0,0
"2018-01-05",13531.57,0,0,0,0
"2018-01-06",13531.57,0,0,0,0
"2018-01-07",13531.57,0,0,0,0
"2018-01-08",13531.57,0,0,0,0
"2018-01-09",13531.57,0,0,0,0
"2018-01-10",13531.57,0,0,0,0
"2018-01-11",13531.57,0,0,0,0
"2018-01-12",13531.57,0,0,0,0
"2018-01-13",13531.57,0,0,0,0
"2018-01-14",13531.57,0,0,0,0
"2018-01-15",13531.57,0,0,0,0
"2018-01-16",13531.57,0,0,0,0
"2018-01-17",13531.57,0,0,0,0
"2018-01-18",13531.57,0,0,0,0
"2018-01-19",13531.57,0,0,0,0
"2018-01-20",13531.57,0,0,0,0
"2018-01-21",13531.57,0,0,0,0
"2018-01-22",13531.57,0,0,0,0
"2018-01-23",13531.57,0,0,0,0
"2018-01-24",13531.57,0,0,0,0
"2018-01-25",13531.57,0,0,0,0
"2018-01-26",13531.57,0,0,0,0
"2018-01-27",13531.57,0,0,0,0
"2018-01-28",13531.57,0,0,0,0
"2018-01-29",13531.57,0,0,0,0
"2018-01-30",13531.57,0,0,0,0
"2018-01-31",13531.57,0,0,0,0
"2018-02-01",13531.57,0,0,0,0
"2018-02-02",13531.57,0,0,0,0
"2018-02-03",13531.57,0,0,0,0
"2018-02-04",13531.57,0,0,0,0
"2018-02-05",13531.57,0,0,0,0
"2018-02-06",13531.57,0,0,0,0
"2018-02-07",13531.57,0,0,0,0
"2018-02-08",13531.57,0,0,0,0
"2018-02-09",13531.57,0,0,0,0
"2018-02-10",13531.57,0,0,0,0
"2018-02-11",13531.57,0,0,0,0
"2018-02-12",13531.57,0,0,0,0
"2018-02-13",13531.57,0,0,0,0
"2018-02-14",13531.57,0,0,0,0
"2018-02-15",13531.57,0,0,0,0
"2018-02-16",13531.57,0,0,0,0
"2018-02-17",13531.57,0,0,0,0
"2018-02-18",13531.57,0,0,0,0
"2018-02-19",13531.57,0,0,0,0
"2018-02-20",13531.57,0,0,0,0
"2018-02-21",13531.57,0,0,0,0
"2018-02-22",13531.57,0,0,0,0
"2018-02-23",13531.57,0,0,0,0
"2018-02-24",13531.57,0,0,0,0
"2018-02-25",13531.57,0,0,0,0
"2018-02-26",13531.57,0,0,0,0
"2018-02-27",13531.57,0,0,0,0
"2018-02-28",13531.57,0,0,0,0
"2018-03-01",13531.57,0,0,0,0
"2018-03-02",13531.57,0,0,0,0
"2018-03-03",13531.57,0,0,0,0
"2018-03-04",13531.57,0,0,0,0
"2018-03-05",13531.57,0,0,0,0
"2018-03-06",13531.57,0,0,0,0
"2018-03-07",13531.57,0,0,0,0
"2018-03-08",13531.57,0,0,0,0
"2018-03-09",13531.57,0,0,0,0
"2018-03-10",13531.57,0,0,0,0
"2018-03-11",13531.57,0,0,0,0
"2018-03-12",13531.57,0,0,0,0
"2018-03-13",13531.57,0,0,0,0
"2018-03-14",13531.57,0,0,0,0
"2018-03-15",13531.57,0,0,0,0
"2018-03-16",13531.57,0,0,0,0
"2018-03-17",13531.57,0,0,0,0
"2018-03-18",13531.57,0,0,0,0
"2018-03-19",13531.57,0,0,0,0
"2018-03-20",13531.57,0,0,0,0
"2018-03-21",13531.57,0,0,0,0
"2018-03-22",13531.57,0,0,0,0
"2018-03-23",13531.57,0,0,0,0
"2018-03-24",13531.57,0,0,0,0
"2018-03-25",13531.57,0,0,0,0
"2018-03-26",13531.57,0,0,0,0
"2018-03-27",13531.57,0,0,0,0
"2018-03-28",13531.57,0,0,0,0
"2018-03-29",13531.57,0,0,0,0
"2018-03-30",13531.57,0,0,0,0
"2018-03-31",13531.57,0,0,0,0
"2018-04-01",13531.57,0,0,0,0
"2018-04-02",13531.57,0,0,0,0
"2018-04-03",13531.57,0,0,0,0
"2018-04-04",13531.57,0,0,0,0
"2018-04-05",13531.57,0,0,0,0
"2018-04-06",13531.57,0,0,0,0
"2018-04-07",13531.57,0,0,0,0
"2018-04-08",13531.57,0,0,0,0
"2018-04-09",13531.57,0,0,0,0
"2018-04-10",13531.57,0,0,0,0
"2018-04-11",13531.57,0,0,0,0
"2018-04-12",13531.57,0,0,0,0
"2018-04-13",13531.57,0,0,0,0
"2018-04-14",13531.57,0,0,0,0
"2018-04-15",13531.57,0,0,0,0
"2018-04-16",13531.57,0,0,0,0
"2018-04-17",13531.57,0,0,0,0
"2018-04-18",13531.57,0,0,0,0
"2018-04-19",13531.57,0,0,0,0
"2018-04-20",13531.57,0,0,0,0
"2018-04-21",13531.57,0,0,0,0
"2018-04-22",13531.57,0,0,0,0
"2018-04-23",13531.57,0,0,0,0
"2018-04-24",13531.57,0,0,0,0
"2018-04-25",13531.57,0,0,0,0
"2018-04-26",13531.57,0,0,0,0
"2018-04-27",13531.57,0,0,0,0
"2018-04-28",13531.57,0,0,0,0
"2018-04-29",13531.57,0,0,0,0
"2018-04-30",13531.57,0,0,0,0
"2018-05-01",13531.57,0,0,0,0
"2018-05-02",13531.57,0,0,0,0
"2018-05-03",13531.57,0,0,0,0
"2018-05-04",13531.57,0,0,0,0
"2018-05-05",13531.57,0,0,0,0
"2018-05-06",13531.57,0,0,0,0
"2018-05-07",13531.57,0,0,0,0
"2018-05-08",13531.57,0,0,0,0
"2018-05-09",13531.57,0,0,0,0
"2018-05-10",13531.57,0,0,0,0
"2018-05-11",13531.57,0,0,0,0
"2018-05-12",13531.57,0,0,0,0
"2018-05-13",13531.57,0,0,0,0
"2018-05-14",13531.57,0,0,0,0
"2018-05-15",13531.57,0,0,0,0
"2018-05-16",13531.57,0,0,0,0
"2018-05-17",13531.57,0,0,0,0
"2018-05-18",13531.57,0,0,0,0
"2018-05-19",13531.57,0,0,0,0
"2018-05-20",13531.57,0,0,0,0
"2018-05-21",13531.57,0,0,0,0
"2018-05-22",13531.57,0,0,0,0
"2018-05-23",13531.57,0,0,0,0
"2018-05-24",13531.57,0,0,0,0
"2018-05-25",13531.57,0,0,0,0
"2018-05-26",13531.57,0,0,0,0
"2018-05-27",13531.57,0,0,0,0
"2018-05-28",13531.57,0,0,0,0
"2018-05-29",13531.57,0,0,0,0
"2018-05-30",13531.57,0,0,0,0
"2018-05-31",13531.57,0,0,0,0
"2018-06-01",13531.57,0,0,0,0
"2018-06-02",13531.57,0,0,0,0
"2018-06-03",13531.57,0,0,0,0
"2018-06-04",13531.57,0,0,0,0
"2018-06-05",13531.57,0,0,0,0
"2018-06-06",13531.57,0,0,0,0
"2018-06-07",13531.57,0,0,0,0
"2018-06-08",13531.57,0,0,0,0
"2018-06-09",13531.57,0,0,0,0
"2018-06-10",13531.57,0,0,0,0
"2018-06-11",13531.57,0,0,0,0
"2018-06-12",13531.57,0,0,0,0
"2018-06-13",13531.57,0,0,0,0
"2018-06-14",13531.57,0,0,0,0
"2018-06-15",13531.57,0,0,0,0
"2018-06-16",13531.57,0,0,0,0
"2018-06-17",13531.57,0,0,0,0
"2018-06-18",13531.57,0,0,0,0
"2018-06-19",13531.57,0,0,0,0
"2018-06-20",13531.57,0,0,0,0
"2018-06-21",13531.57,0,0,0,0
"2018-06-22",13531.57,0,0,0,0
"2018-06-23",13531.57,0,0,0,0
"2018-06-24",13531.57,0,0,0,0
"2018-06-25",13531.57,0,0,0,0
"2018-06-26",13531.57,0,0,0,0
"2018-06-27",13531.57,0,0,0,0
"2018-06-28",13531.57,0,0,0,0
"2018-06-29",13531.57,0,0,0,0
"2018-06-30",13531.57,0,0,0,0
"2018-07-01",13531.57,0,0,0,0
"2018-07-02",13531.57,0,0,0,0
"2018-07-03",13531.57,0,0,0,0
"2018-07-04",13531.57,0,0,0,0
"2018-07-05",13531.57,0,0,0,0
"2018-07-06",13531.57,0,0,0,0
"2018-07-07",13531.57,0,0,0,0
"2018-07-08",13531.57,0,0,0,0
"2018-07-09",13531.57,0,0,0,0
"2018-07-10",13531.57,0,0,0,0
"2018-07-11",13531.57,0,0,0,0
"2018-07-12",13531.57,0,0,0,0
"2018-07-13",13531.57,0,0,0,0
"2018-07-14",13531.57,0,0,0,0
"2018-07-15",13531.57,0,0,0,0
"2018-07-16",13531.57,0,0,0,0
"2018-07-17",13531.57,0,0,0,0
"2018-07-18",13531.57,0,0,0,0
"2018-07-19",13531.57,0,0,0,0
"2018-07-20",13531.57,0,0,0,0
"2018-07-21",13531.57,0,0,0,0
"2018-07-22",13531.57,0,0,0,0
"2018-07-23",13531.57,0,0,0,0
"2018-07-24",13531.57,0,0,0,0
"2018-07-25",13531.57,0,0,0,0
"2018-07-26",13531.57,0,0,0,0
"2018-07-27",13531.57,0,0,0,0
"2018-07-28",13531.57,0,0,0,0
"2018-07-29",13531.57,0,0,0,0
"2018-07-30",13531.57,0,0,0,0
"2018-07-31",13531.57,0,0,0,0
"2018-08-01",13531.57,0,0,0,0
"2018-08-02",13531.57,0,0,0,0
"2018-08-03",13531.57,0,0,0,0
"2018-08-04",13531.57,0,0,0,0
"2018-08-05",13531.57,0,0,0,0
"2018-08-06",13531.57,0,0,0,0
"2018-08-07",13531.57,0,0,0,0
"2018-08-08",13531.57,0,0,0,0
"2018-08-09",13531.57,0,0,0,0
"2018-08-10",13531.57,0,0,0,0
"2018-08-11",13531.57,0,0,0,0
"2018-08-12",13531.57,0,0,0,0
"2018-08-13",13531.57,0,0,0,0
"2018-08-14",13531.57,0,0,0,0
"2018-08-15",13531.57,0,0,0,0
"2018-08-16",13531.57,0,0,0,0
"2018-08-17",13531.57,0,0,0,0
"2018-08-18",13531.57,0,0,0,0
"2018-08-19",13531.57,0,0,0,0
"2018-08-20",13531.57,0,0,0,0
"2018-08-21",13531.57,0,0,0,0
"2018-08-22",13531.57,0,0,0,0
"2018-08-23",13531.57,0,0,0,0
"2018-08-24",13531.57,0,0,0,0
"2018-08-25",13531.57,0,0,0,0
"2018-08-26",13531.57,0,0,0,0
"2018-08-27",13531.57,0,0,0,0
"2018-08-28",13531.57,0,0,0,0
"2018-08-29",13531.57,0,0,0,0
"2018-08-30",13531.57,0,0,0,0
"2018-08-31",13531.57,0,0,0,0
"2018-09-01",13531.57,0,0,0,0
"2018-09-02",13531.57,0,0,0,0
"2018-09-03",13531.57,0,0,0,0
"2018-09-04",13531.57,0,0,0,0
"2018-09-05",13531.57,0,0,0,0
"2018-09-06",13531.57,0,0,0,0
"2018-09-07",13531.57,0,0,0,0
"2018-09-08",13531.57,0,0,0,0
"2018-09-09",13531.57,0,0,0,0
"2018-09-10",13531.57,0,0,0,0
"2018-09-11",13531.57,0,0,0,0
"2018-09-12",13531.57,0,0,0,0
"2018-09-13",13531.57,0,0,0,0
"2018-09-14",13531.57,0,0,0,0
"2018-09-15",13531.57,0,0,0,0
"2018-09-16",13531.57,0,0,0,0
"2018-09-17",13531.57,0,0,0,0
"2018-09-18",13531.57,0,0,0,0
"2018-09-19",13531.57,0,0,0,0
"2018-09-20",13531.57,0,0,0,0
"2018-09-21",13531.57,0,0,0,0
"2018-09-22",13531.57,0,0,0,0
"2018-09-23",13531.57,0,0,0,0
"2018-09-24",13531.57,0,0,0,0
"2018-09-25",13531.57,0,0,0,0
"2018-09-26",13531.57,0,0,0,0
"2018-09-27",13531.57,0,0,0,0
"2018-09-28",13531.57,0,0,0,0
"2018-09-29",13531.57,0,0,0,0
"2018-09-30",13531.57,0,0,0,0
"2018-10-01",13531.57,0,0,0,0
"2018-10-02",13531.57,0,0,0,0
"2018-10-03",13531.57,0,0,0,0
"2018-10-04",13531.57,0,0,0,0
"2018-10-05",13531.57,0,0,0,0
"2018-10-06",13531.57,0,0,0,0
"2018-10-07",13531.57,0,0,0,0
"2018-10-08",13531.57,0,0,0,0
"2018-10-09",13531.57,0,0,0,0
"2018-10-10",13531.57,0,0,0,0
"2018-10-11",13531.57,0,0,0,0
"2018-10-12",13531.57,0,0,0,0
"2018-10-13",13531.57,0,0,0,0
"2018-10-14",13531.57,0,0,0,0
"2018-10-15",13531.57,0,0,0,0
"2018-10-16",13531.57,0,0,0,0
"2018-10-17",13531.57,0,0,0,0
"2018-10-18",13531.57,0,0,0,0
"2018-10-19",13531.57,0,0,0,0
"2018-10-20",13531.57,0,0,0,0
"2018-10-21",13531.57,0,0,0,0
"2018-10-22",13531.57,0,0,0,0
"2018-10-23",13531.57,0,0,0,0
"2018-10-24",13531.57,0,0,0,0
"2018-10-25",13531.57,0,0,0,0
"2018-10-26",13531.57,0,0,0,0
"2018-10-27",13531.57,0,0,0,0
"2018-10-28",13531.57,0,0,0,0
"2018-10-29",13531.57,0,0,0,0
"2018-10-30",13531.57,0,0,0,0
"2018-10-31",13531.57,0,0,0,0
"2018-11-01",13531.57,0,0,0,0
"2018-11-02",13531.57,0,0,0,0
"2018-11-03",13531.57,0,0,0,0
"2018-11-04",13531.57,0,0,0,0
"2018-11-05",13531.57,0,0,0,0
"2018-11-06",13531.57,0,0,0,0
"2018-11-07",13531.57,0,0,0,0
"2018-11-08",13531.57,0,0,0,0
"2018-11-09",13531.57,0,0,0,0
"2018-11-10",13531.57,0,0,0,0
"2018-11-11",13531.57,0,0,0,0
"2018-11-12",13531.57,0,0,0,0
"2018-11-13",13531.57,0,0,0,0
"2018-11-14",13531.57,0,0,0,0
"2018-11-15",13531.57,0,0,0,0
"2018-11-16",13531.57,0,0,0,0
"2018-11-17",13531.57,0,0,0,0
"2018-11-18",13531.57,0,0,0,0
"2018-11-19",13531.57,0,0,0,0
"2018-11-20",13531.57,0,0,0,0
"2018-11-21",13531.57,0,0,0,0
"2018-11-22",13531.57,0,0,0,0
"2018-11-23",13531.57,0,0,0,0
"2018-11-24",13531.57,0,0,0,0
"2018-11-25",13531.57,0,0,0,0
"2018-11-26",13531.57,0,0,0,0
"2018-11-27",13531.57,0,0,0,0
"2018-11-28",13531.57,0,0,0,0
"2018-11-29",13531.57,0,0,0,0
"2018-11-30",13531.57,0,0,0,0
"2018-12-01",13531.57,0,0,0,0
"2018-12-02",13531.57,0,0,0,0
"2018-12-03",13531.57,0,0,0,0
"2018-12-04",13531.57,0,0,0,0
"2018-12-05",13531.57,0,0,0,0
"2018-12-06",13531.57,0,0,0,0
"2018-12-07",13531.57,0,0,0,0
"2018-12-08",13531.57,0,0,0,0
"2018-12-09",13531.57,0,0,0,0
"2018-12-10",13531.57,0,0,0,0
"2018-12-11",13531.57,0,0,0,0
"2018-12-12",13531.57,0,0,0,0
"2018-12-13",13531.57,0,0,0,0
"2018-12-14",13531.57,0,0,0,0
"2018-12-15",13531.57,0,0,0,0
"2018-12-16",13531.57,0,0,0,0
"2018-12-17",13531.57,0,0,0,0
"2018-12-18",13531.57,0,0,0,0
"2018-12-19",13531.57,0,0,0,0
"2018-12-20",13531.57,0,0,0,0
"2018-12-21",13531.57,0,0,0,0
"2018-12-22",13531.57,0,0,0,0
"2018-12-23",13531.57,0,0,0,0
"2018-12-24",13531.57,0,0,0,0
"2018-12-25",13531.57,0,0,0,0
"2018-12-26",13531.57,0,0,0,0
"2018-12-27",13531.57,0,0,0,0
"2018-12-28",13531.57,0,0,0,0
"2018-12-29",13531.57,0,0,0,0
"2018-12-30",13531.57,0,0,0,0
"2018-12-31",13531.57,0,0,0,0
"2019-01-01",13531.57,0,0,0,0
"2019-01-02",13531.57,0,0,0,0
"2019-01-03",13531.57,0,0,0,0
"2019-01-04",13531.57,0,0,0,0
"2019-01-05",13531.57,0,0,0,0
"2019-01-06",13531.57,0,0,0,0
"2019-01-07",13531.57,0,0,0,0
"2019-01-08",13531.57,0,0,0,0
"2019-01-09",13531.57,0,0,0,0
"2019-01-10",13531.57,0,0,0,0
"2019-01-11",13531.57,0,0,0,0
"2019-01-12",13531.57,0,0,0,0
"2019-01-13",13531.57,0,0,0,0
"2019-01-14",13531.57,0,0,0,0
"2019-01-15",13531.57,0,0,0,0
"2019-01-16",13531.57,0,0,0,0
"2019-01-17",13531.57,0,0,0,0
"2019-01-18",13531.57,0,0,0,0
"2019-01-19",13531.57,0,0,0,0
"2019-01-20",13531.57,0,0,0,0
"2019-01-21",13531.57,0,0,0,0
"2019-01-22",13531.57,0,0,0,0
"2019-01-23",13531.57,0,0,0,0
"2019-01-24",13531.57,0,0,0,0
"2019-01-25",13531.57,0,0,0,0
"2019-01-26",13531.57,0,0,0,0
"2019-01-27",13531.57,0,0,0,0
"2019-01-28",13531.57,0,0,0,0
"2019-01-29",13531.57,0,0,0,0
"2019-01-30",13531.57,0,0,0,0
"2019-01-31",13531.57,0,0,0,0
"2019-02-01",13531.57,0,0,0,0
"2019-02-02",13531.57,0,0,0,0
"2019-02-03",13531.57,0,0,0,0
"2019-02-04",13531.57,0,0,0,0
"2019-02-05",13531.57,0,0,0,0
"2019-02-06",13531.57,0,0,0,0
"2019-02-07",13531.57,0,0,0,0
"2019-02-08",13531.57,0,0,0,0
"2019-02-09",13531.57,0,0,0,0
"2019-02-10",13531.57,0,0,0,0
"2019-02-11",13531.57,0,0,0,0
"2019-02-12",13531.57,0,0,0,0
"2019-02-13",13531.57,0,0,0,0
"2019-02-14",13531.57,0,0,0,0
"2019-02-15",13531.57,0,0,0,0
"2019-02-16",13531.57,0,0,0,0
"2019-02-17",13531.57,0,0,0,0
"2019-02-18",13531.57,0,0,0,0
"2019-02-19",13531.57,0,0,0,0
"2019-02-20",13531.57,0,0,0,0
"2019-02-21",13531.57,0,0,0,0
"2019-02-22",13531.57,0,0,0,0
"2019-02-23",13531.57,0,0,0,0
"2019-02-24",13531.57,0,0,0,0
"2019-02-25",13531.57,0,0,0,0
"2019-02-26",13531.57,0,0,0,0
"2019-02-27",13531.57,0,0,0,0
"2019-02-28",13531.57,0,0,0,0
"2019-03-01",13531.57,0,0,0,0
"2019-03-02",13531.57,0,0,0,0
"2019-03-03",13531.57,0,0,0,0
"2019-03-04",13531.57,0,0,0,0
"2019-03-05",13531.57,0,0,0,0
"2019-03-06",13531.57,0,0,0,0
"2019-03-07",13531.57,0,0,0,0
"2019-03-08",13531.57,0,0,0,0
"2019-03-09",13531.57,0,0,0,0
"2019-03-10",13531.57,0,0,0,0
"2019-03-11",13531.57,0,0,0,0
"2019-03-12",13531.57,0,0,0,0
"2019-03-13",13531.57,0,0,0,0
"2019-03-14",13531.57,0,0,0,0
"2019-03-15",13531.57,0,0,0,0
"2019-03-16",13531.57,0,0,0,0
"2019-03-17",13531.57,0,0,0,0
"2019-03-18",13531.57,0,0,0,0
"2019-03-19",13531.57,0,0,0,0
"2019-03-20",13531.57,0,0,0,0
"2019-03-21",13531.57,0,0,0,0
"2019-03-22",13531.57,0,0,0,0
"2019-03-23",13531.57,0,0,0,0
"2019-03-24",13531.57,0,0,0,0
"2019-03-25",13531.57,0,0,0,0
"2019-03-26",13531.57,0,0,0,0
"2019-03-27",13530.57,0.19,12344,2400,0.0271428571428571
"2019-03-28",13530.57,0,0,0,0.0271428571428571
"2019-03-29",13530.57,0,0,0,0.0271428571428571
"2019-03-30",13530.57,0,0,0,0.0271428571428571
"2019-03-31",13530.57,0,0,0,0.0271428571428571
"2019-04-01",13530.57,0,0,0,0.0271428571428571
"2019-04-02",13530.57,0,0,0,0.0271428571428571
"2019-04-03",13530.57,0,0,0,0
"2019-04-04",13530.57,0,0,0,0
"2019-04-05",13530.57,0,0,0,0
"2019-04-06",13530.57,0,0,0,0
"2019-04-07",13530.57,0,0,0,0
"2019-04-08",13530.57,0,0,0,0
"2019-04-09",13530.57,0,0,0,0
"2019-04-10",13530.57,0,0,0,0
"2019-04-11",13530.57,0,0,0,0
"2019-04-12",13530.57,0,0,0,0
"2019-04-13",13530.57,0,0,0,0
"2019-04-14",13530.57,0,0,0,0
"2019-04-15",13530.57,0,0,0,0
"2019-04-16",13530.57,0,0,0,0
"2019-04-17",13530.57,0,0,0,0
"2019-04-18",13530.57,0,0,0,0
"2019-04-19",13530.57,0,0,0,0
"2019-04-20",13530.57,0,0,0,0
"2019-04-21",13530.57,0,0,0,0
"2019-04-22",13530.57,0,0,0,0
"2019-04-23",13530.57,0,0,0,0
"2019-04-24",13530.57,0,0,0,0
"2019-04-25",13530.57,0,0,0,0
"2019-04-26",13530.57,0,0,0,0
"2019-04-27",13530.57,0,0,0,0
"2019-04-28",13530.57,0,0,0,0
"2019-04-29",13530.57,0,0,0,0
"2019-04-30",13530.57,0,0,0,0
"2019-05-01",13530.57,0,0,0,0
"2019-05-02",13530.57,0,0,0,0
"2019-05-03",13530.57,0,0,0,0
"2019-05-04",13530.57,0,0,0,0
"2019-05-05",13530.57,0,0,0,0
"2019-05-06",13530.57,0,0,0,0
"2019-05-07",13530.57,0,0,0,0
"2019-05-08",13530.57,0,0,0,0
"2019-05-09",13530.57,0,0,0,0
"2019-05-10",13530.57,0,0,0,0
"2019-05-11",13530.57,0,0,0,0
"2019-05-12",13530.57,0,0,0,0
"2019-05-13",13530.57,0,0,0,0
"2019-05-14",13530.57,0,0,0,0
"2019-05-15",13530.57,0,0,0,0
"2019-05-16",13530.57,0,0,0,0
"2019-05-17",13530.57,0,0,0,0
"2019-05-18",13530.57,0,0,0,0
"2019-05-19",13530.57,0,0,0,0
"2019-05-20",13530.57,0,0,0,0
"2019-05-21",13530.57,0,0,0,0
"2019-05-22",13530.57,0,0,0,0
"2019-05-23",13530.57,0,0,0,0
"2019-05-24",13530.57,0,0,0,0
"2019-05-25",13530.57,0,0,0,0
"2019-05-26",13530.57,0,0,0,0
"2019-05-27",13530.57,0,0,0,0
"2019-05-28",13530.57,0,0,0,0
"2019-05-29",13530.57,0,0,0,0
"2019-05-30",13530.57,0,0,0,0
"2019-05-31",13530.57,0,0,0,0
"2019-06-01",13530.57,0,0,0,0
"2019-06-02",13530.57,0,0,0,0
"2019-06-03",13530.57,0,0,0,0
"2019-06-04",13530.57,0,0,0,0
"2019-06-05",13530.57,0,0,0,0
"2019-06-06",13530.57,0,0,0,0
"2019-06-07",13530.57,0,0,0,0
"2019-06-08",13530.57,0,0,0,0
"2019-06-09",13530.57,0,0,0,0
"2019-06-10",13530.57,0,0,0,0
"2019-06-11",13530.57,0,0,0,0
"2019-06-12",13530.57,0,0,0,0
"2019-06-13",13530.57,0,0,0,0
"2019-06-14",13530.57,0,0,0,0
"2019-06-15",13530.57,0,0,0,0
"2019-06-16",13530.57,0,0,0,0
"2019-06-17",13530.57,0,0,0,0
"2019-06-18",13530.57,0,0,0,0
"2019-06-19",13530.57,0,0,0,0
"2019-06-20",13530.57,0,0,0,0
"2019-06-21",13530.57,0,0,0,0
"2019-06-22",13530.57,0,0,0,0
"2019-06-23",13530.57,0,0,0,0
"2019-06-24",13530.57,0,0,0,0
"2019-06-25",13530.57,0,0,0,0
"2019-06-26",13530.57,0,0,0,0
"2019-06-27",13530.57,0,0,0,0
"2019-06-28",13530.57,0,0,0,0
"2019-06-29",13530.57,0,0,0,0
"2019-06-30",13530.57,0,0,0,0
"2019-07-01",13530.57,0,0,0,0
"2019-07-02",13530.57,0,0,0,0
"2019-07-03",13530.57,0,0,0,0
"2019-07-04",13530.57,0,0,0,0
"2019-07-05",13530.57,0,0,0,0
"2019-07-06",13530.57,0,0,0,0
"2019-07-07",13530.57,0,0,0,0
"2019-07-08",13530.57,0,0,0,0
"2019-07-09",13530.57,0,0,0,0
"2019-07-10",13530.57,0,0,0,0
"2019-07-11",13530.57,0,0,0,0
"2019-07-12",13530.57,0,0,0,0
"2019-07-13",13530.57,0,0,0,0
"2019-07-14",13530.57,0,0,0,0
"2019-07-15",13530.57,0,0,0,0
"2019-07-16",13530.57,0,0,0,0
"2019-07-17",13530.57,0,0,0,0
