"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-04-08",30029,0,0,0,0
"2019-04-09",30029,0,0,0,0
"2019-04-10",30029,0,0,0,0
"2019-04-11",30029,0,0,0,0
"2019-04-12",30029,0,0,0,0
"2019-04-13",30029,0,0,0,0
"2019-04-14",30029,0,0,0,0
"2019-04-15",30029,0,0,0,0
"2019-04-16",30029,0,0,0,0
"2019-04-17",30029,0,0,0,0
"2019-04-18",30029,0,0,0,0
"2019-04-19",30029,0,0,0,0
"2019-04-20",30029,0,0,0,0
"2019-04-21",30029,0,0,0,0
"2019-04-22",30029,0,0,0,0
"2019-04-23",30029,0,0,0,0
"2019-04-24",30029,0,0,0,0
"2019-04-25",30029,0,0,0,0
"2019-04-26",30029,0,0,0,0
"2019-04-27",30029,0,0,0,0
"2019-04-28",30029,0,0,0,0
"2019-04-29",30029,0,0,0,0
"2019-04-30",30029,0,0,0,0
"2019-05-01",30029,0,0,0,0
"2019-05-02",30029,0,0,0,0
"2019-05-03",30029,0,0,0,0
"2019-05-04",30029,0,0,0,0
"2019-05-05",30029,0,0,0,0
"2019-05-06",30029,0,0,0,0
"2019-05-07",30029,0,0,0,0
"2019-05-08",30029,0,0,0,0
"2019-05-09",30029,0,0,0,0
"2019-05-10",30029,0,0,0,0
"2019-05-11",30029,0,0,0,0
"2019-05-12",30029,0,0,0,0
"2019-05-13",30029,0,0,0,0
"2019-05-14",30029,0,0,0,0
"2019-05-15",30029,0,0,0,0
"2019-05-16",30029,0,0,0,0
"2019-05-17",30029,0,0,0,0
"2019-05-18",30029,0,0,0,0
"2019-05-19",30029,0,0,0,0
"2019-05-20",30029,0,0,0,0
"2019-05-21",30029,0,0,0,0
"2019-05-22",30029,0,0,0,0
"2019-05-23",30029,0,0,0,0
"2019-05-24",30029,0,0,0,0
"2019-05-25",30029,0,0,0,0
"2019-05-26",30029,0,0,0,0
"2019-05-27",30029,0,0,0,0
"2019-05-28",30029,0,0,0,0
"2019-05-29",30029,0,0,0,0
"2019-05-30",30029,0,0,0,0
"2019-05-31",30029,0,0,0,0
"2019-06-01",30029,0,0,0,0
"2019-06-02",30029,0,0,0,0
"2019-06-03",30029,0,0,0,0
"2019-06-04",30029,0,0,0,0
"2019-06-05",30029,0,0,0,0
"2019-06-06",30029,0,0,0,0
"2019-06-07",30029,0,0,0,0
"2019-06-08",30029,0,0,0,0
"2019-06-09",30029,0,0,0,0
"2019-06-10",30029,0,0,0,0
"2019-06-11",30029,0,0,0,0
"2019-06-12",30029,0,0,0,0
"2019-06-13",30029,0,0,0,0
"2019-06-14",30029,0,0,0,0
"2019-06-15",30029,0,0,0,0
"2019-06-16",30029,0,0,0,0
"2019-06-17",30029,0,0,0,0
"2019-06-18",30029,0,0,0,0
"2019-06-19",30029,0,0,0,0
"2019-06-20",30029,0,0,0,0
"2019-06-21",30029,0,0,0,0
"2019-06-22",30029,0,0,0,0
"2019-06-23",30029,0,0,0,0
"2019-06-24",30029,0,0,0,0
"2019-06-25",30029,0,0,0,0
"2019-06-26",30029,0,0,0,0
"2019-06-27",30029,0,0,0,0
"2019-06-28",30029,0,0,0,0
"2019-06-29",30029,0,0,0,0
"2019-06-30",30029,0,0,0,0
"2019-07-01",30029,0,0,0,0
"2019-07-02",30029,0,0,0,0
"2019-07-03",30029,0,0,0,0
"2019-07-04",30029,0,0,0,0
"2019-07-05",30029,0,0,0,0
"2019-07-06",30029,0,0,0,0
"2019-07-07",30029,0,0,0,0
"2019-07-08",30029,0,0,0,0
"2019-07-09",30029,0,0,0,0
"2019-07-10",30029,0,0,0,0
"2019-07-11",30029,0,0,0,0
"2019-07-12",30029,0,0,0,0
"2019-07-13",30029,0,0,0,0
"2019-07-14",30029,0,0,0,0
"2019-07-15",30029,0,0,0,0
"2019-07-16",30029,0,0,0,0
"2019-07-17",30029,0,0,0,0
"2019-07-18",30029,0,0,0,0
"2019-07-19",30029,0,0,0,0
"2019-07-20",30029,0,0,0,0
"2019-07-21",30029,0,0,0,0
"2019-07-22",30029,0,0,0,0
"2019-07-23",30029,0,0,0,0
"2019-07-24",30029,0,0,0,0
"2019-07-25",30029,0,0,0,0
"2019-07-26",30029,0,0,0,0
"2019-07-27",30029,0,0,0,0
"2019-07-28",30029,0,0,0,0
"2019-07-29",30029,0,0,0,0
"2019-07-30",30029,0,0,0,0
"2019-07-31",30029,0,0,0,0
"2019-08-01",30029,0,0,0,0
"2019-08-02",30029,0,0,0,0
"2019-08-03",30029,0,0,0,0
"2019-08-04",30029,0,0,0,0
"2019-08-05",30029,0,0,0,0
"2019-08-06",30029,0,0,0,0
"2019-08-07",30029,0,0,0,0
"2019-08-08",30029,0,0,0,0
"2019-08-09",30029,0,0,0,0
"2019-08-10",30029,0,0,0,0
"2019-08-11",30029,0,0,0,0
"2019-08-12",30029,0,0,0,0
"2019-08-13",30029,0,0,0,0
"2019-08-14",30029,0,0,0,0
"2019-08-15",30029,0,0,0,0
"2019-08-16",30029,0,0,0,0
"2019-08-17",30029,0,0,0,0
"2019-08-18",30029,0,0,0,0
"2019-08-19",30029,0,0,0,0
"2019-08-20",30029,0,0,0,0
"2019-08-21",30029,0,0,0,0
"2019-08-22",30029,0,0,0,0
"2019-08-23",30029,0,0,0,0
"2019-08-24",30029,0,0,0,0
"2019-08-25",30029,0,0,0,0
"2019-08-26",30029,0,0,0,0
"2019-08-27",30029,0,0,0,0
"2019-08-28",30029,0,0,0,0
"2019-08-29",30029,0,0,0,0
"2019-08-30",30029,0,0,0,0
"2019-08-31",30029,0,0,0,0
"2019-09-01",30029,0,0,0,0
"2019-09-02",30029,0,0,0,0
"2019-09-03",30029,0,0,0,0
"2019-09-04",30029,0,0,0,0
"2019-09-05",30029,0,0,0,0
"2019-09-06",30029,0,0,0,0
"2019-09-07",30029,0,0,0,0
"2019-09-08",30029,0,0,0,0
"2019-09-09",30029,0,0,0,0
"2019-09-10",30029,0,0,0,0
"2019-09-11",30029,0,0,0,0
"2019-09-12",30029,0,0,0,0
"2019-09-13",30029,0,0,0,0
"2019-09-14",30029,0,0,0,0
"2019-09-15",30029,0,0,0,0
"2019-09-16",30029,0,0,0,0
"2019-09-17",30029,0,0,0,0
"2019-09-18",30029,0,0,0,0
"2019-09-19",30029,0,0,0,0
"2019-09-20",30029,0,0,0,0
"2019-09-21",30029,0,0,0,0
"2019-09-22",30029,0,0,0,0
"2019-09-23",30029,0,0,0,0
"2019-09-24",30029,0,0,0,0
"2019-09-25",30029,0,0,0,0
"2019-09-26",30029,0,0,0,0
"2019-09-27",30029,0,0,0,0
"2019-09-28",30029,0,0,0,0
"2019-09-29",30029,0,0,0,0
"2019-09-30",30029,0,0,0,0
"2019-10-01",30029,0,0,0,0
"2019-10-02",30029,0,0,0,0
"2019-10-03",30029,0,0,0,0
"2019-10-04",30029,0,0,0,0
"2019-10-05",30029,0,0,0,0
"2019-10-06",30029,0,0,0,0
"2019-10-07",30029,0,0,0,0
"2019-10-08",30029,0,0,0,0
"2019-10-09",30029,0,0,0,0
"2019-10-10",30029,0,0,0,0
"2019-10-11",30029,0,0,0,0
"2019-10-12",30029,0,0,0,0
"2019-10-13",30029,0,0,0,0
"2019-10-14",30029,0,0,0,0
"2019-10-15",30029,0,0,0,0
"2019-10-16",30029,0,0,0,0
"2019-10-17",30029,0,0,0,0
"2019-10-18",30029,0,0,0,0
"2019-10-19",30029,0,0,0,0
"2019-10-20",30029,0,0,0,0
"2019-10-21",30029,0,0,0,0
"2019-10-22",30029,0,0,0,0
"2019-10-23",30029,0,0,0,0
"2019-10-24",30029,0,0,0,0
"2019-10-25",30029,0,0,0,0
"2019-10-26",30029,0,0,0,0
"2019-10-27",30029,0,0,0,0
"2019-10-28",30029,0,0,0,0
"2019-10-29",30029,0,0,0,0
"2019-10-30",30029,0,0,0,0
"2019-10-31",30029,0,0,0,0
"2019-11-01",30029,0,0,0,0
"2019-11-02",30029,0,0,0,0
"2019-11-03",30029,0,0,0,0
"2019-11-04",30029,0,0,0,0
"2019-11-05",30029,0,0,0,0
"2019-11-06",30029,0,0,0,0
"2019-11-07",30029,0,0,0,0
"2019-11-08",30029,0,0,0,0
"2019-11-09",30029,0,0,0,0
"2019-11-10",30029,0,0,0,0
"2019-11-11",30029,0,0,0,0
"2019-11-12",30029,0,0,0,0
"2019-11-13",30029,0,0,0,0
"2019-11-14",30029,0,0,0,0
"2019-11-15",30029,0,0,0,0
"2019-11-16",30029,0,0,0,0
"2019-11-17",30029,0,0,0,0
"2019-11-18",30029,0,0,0,0
"2019-11-19",30029,0,0,0,0
"2019-11-20",30029,0,0,0,0
"2019-11-21",30029,0,0,0,0
"2019-11-22",30029,0,0,0,0
"2019-11-23",30029,0,0,0,0
"2019-11-24",30029,0,0,0,0
"2019-11-25",30029,0,0,0,0
"2019-11-26",30029,0,0,0,0
"2019-11-27",30029,0,0,0,0
"2019-11-28",30029,0,0,0,0
"2019-11-29",30029,0,0,0,0
"2019-11-30",30029,0,0,0,0
"2019-12-01",30029,0,0,0,0
"2019-12-02",30029,0,0,0,0
"2019-12-03",30029,0,0,0,0
"2019-12-04",30029,0,0,0,0
"2019-12-05",30029,0,0,0,0
"2019-12-06",30029,0,0,0,0
"2019-12-07",30029,0,0,0,0
"2019-12-08",30029,0,0,0,0
"2019-12-09",30029,0,0,0,0
"2019-12-10",30029,0,0,0,0
"2019-12-11",30029,0,0,0,0
"2019-12-12",30029,0,0,0,0
"2019-12-13",30029,0,0,0,0
"2019-12-14",30029,0,0,0,0
"2019-12-15",30029,0,0,0,0
"2019-12-16",30029,0,0,0,0
"2019-12-17",30029,0,0,0,0
"2019-12-18",30029,0,0,0,0
"2019-12-19",30029,0,0,0,0
"2019-12-20",30029,0,0,0,0
"2019-12-21",30029,0,0,0,0
"2019-12-22",30029,0,0,0,0
"2019-12-23",30029,0,0,0,0
"2019-12-24",30029,0,0,0,0
"2019-12-25",30029,0,0,0,0
"2019-12-26",30029,0,0,0,0
"2019-12-27",30029,0,0,0,0
"2019-12-28",30029,0,0,0,0
"2019-12-29",30029,0,0,0,0
"2019-12-30",30029,0,0,0,0
"2019-12-31",30029,0,0,0,0
"2020-01-01",30029,0,0,0,0
"2020-01-02",30029,0,0,0,0
"2020-01-03",30029,0,0,0,0
"2020-01-04",30029,0,0,0,0
"2020-01-05",30029,0,0,0,0
"2020-01-06",30029,0,0,0,0
"2020-01-07",30029,0,0,0,0
"2020-01-08",30029,0,0,0,0
"2020-01-09",30029,0,0,0,0
"2020-01-10",30029,0,0,0,0
"2020-01-11",30029,0,0,0,0
"2020-01-12",30029,0,0,0,0
"2020-01-13",30029,0,0,0,0
"2020-01-14",30029,0,0,0,0
"2020-01-15",30029,0,0,0,0
"2020-01-16",30029,0,0,0,0
"2020-01-17",30029,0,0,0,0
"2020-01-18",30029,0,0,0,0
"2020-01-19",30029,0,0,0,0
"2020-01-20",30029,0,0,0,0
"2020-01-21",30029,0,0,0,0
"2020-01-22",30029,0,0,0,0
"2020-01-23",30029,0,0,0,0
"2020-01-24",30029,0,0,0,0
"2020-01-25",30029,0,0,0,0
"2020-01-26",30029,0,0,0,0
"2020-01-27",30029,0,0,0,0
"2020-01-28",30029,0,0,0,0
"2020-01-29",30029,0,0,0,0
"2020-01-30",30029,0,0,0,0
"2020-01-31",30029,0,0,0,0
"2020-02-01",30029,0,0,0,0
"2020-02-02",30029,0,0,0,0
"2020-02-03",30029,0,0,0,0
"2020-02-04",30029,0,0,0,0
"2020-02-05",30029,0,0,0,0
"2020-02-06",30029,0,0,0,0
"2020-02-07",30029,0,0,0,0
"2020-02-08",30029,0,0,0,0
"2020-02-09",30029,0,0,0,0
"2020-02-10",30029,0,0,0,0
"2020-02-11",30029,0,0,0,0
"2020-02-12",30029,0,0,0,0
"2020-02-13",30029,0,0,0,0
"2020-02-14",30029,0,0,0,0
"2020-02-15",30029,0,0,0,0
"2020-02-16",30029,0,0,0,0
"2020-02-17",30029,0,0,0,0
"2020-02-18",30029,0,0,0,0
"2020-02-19",30029,0,0,0,0
"2020-02-20",30029,0,0,0,0
"2020-02-21",30029,0,0,0,0
"2020-02-22",30029,0,0,0,0
"2020-02-23",30029,0,0,0,0
"2020-02-24",30029,0,0,0,0
"2020-02-25",30029,0,0,0,0
"2020-02-26",30029,0,0,0,0
"2020-02-27",30029,0,0,0,0
"2020-02-28",30029,0,0,0,0
"2020-02-29",30029,0,0,0,0
"2020-03-01",30029,0,0,0,0
"2020-03-02",30029,0,0,0,0
"2020-03-03",30029,0,0,0,0
"2020-03-04",30029,0,0,0,0
"2020-03-05",30029,0,0,0,0
"2020-03-06",30029,0,0,0,0
"2020-03-07",30029,0,0,0,0
"2020-03-08",30029,0,0,0,0
"2020-03-09",30029,0,0,0,0
"2020-03-10",30029,0,0,0,0
"2020-03-11",30029,0,0,0,0
"2020-03-12",30029,0,0,0,0
"2020-03-13",30029,0,0,0,0
"2020-03-14",30029,0,0,0,0
"2020-03-15",30029,0,0,0,0
"2020-03-16",30029,0,0,0,0
"2020-03-17",30029,0,0,0,0
"2020-03-18",30029,0,0,0,0
"2020-03-19",30029,0,0,0,0
"2020-03-20",30029,0,0,0,0
"2020-03-21",30029,0,0,0,0
"2020-03-22",30029,0,0,0,0
"2020-03-23",30029,0,0,0,0
"2020-03-24",30029,0,0,0,0
"2020-03-25",30029,0,0,0,0
"2020-03-26",30029,0,0,0,0
"2020-03-27",30029,0,0,0,0
"2020-03-28",30029,0,0,0,0
"2020-03-29",30029,0,0,0,0
"2020-03-30",30029,0,0,0,0
"2020-03-31",30029,0,0,0,0
"2020-04-01",30029,0,0,0,0
"2020-04-02",30029,0,0,0,0
"2020-04-03",30029,0,0,0,0
"2020-04-04",30029,0,0,0,0
"2020-04-05",30029,0,0,0,0
"2020-04-06",30029,0,0,0,0
"2020-04-07",30029,0,0,0,0
"2020-04-08",30029,0,0,0,0
"2020-04-09",30029,0,0,0,0
"2020-04-10",30029,0,0,0,0
"2020-04-11",30029,0,0,0,0
"2020-04-12",30029,0,0,0,0
"2020-04-13",30029,0,0,0,0
"2020-04-14",30029,0,0,0,0
"2020-04-15",30029,0,0,0,0
"2020-04-16",30029,0,0,0,0
"2020-04-17",30029,0,0,0,0
"2020-04-18",30029,0,0,0,0
"2020-04-19",30029,0,0,0,0
"2020-04-20",30029,0,0,0,0
"2020-04-21",30029,0,0,0,0
"2020-04-22",30029,0,0,0,0
"2020-04-23",30029,0,0,0,0
"2020-04-24",30029,0,0,0,0
"2020-04-25",30029,0,0,0,0
"2020-04-26",30029,0,0,0,0
"2020-04-27",30029,0,0,0,0
"2020-04-28",30029,0,0,0,0
"2020-04-29",30029,0,0,0,0
"2020-04-30",30029,0,0,0,0
"2020-05-01",30029,0,0,0,0
"2020-05-02",30029,0,0,0,0
"2020-05-03",30029,0,0,0,0
"2020-05-04",30029,0,0,0,0
"2020-05-05",30029,0,0,0,0
"2020-05-06",30029,0,0,0,0
"2020-05-07",30029,0,0,0,0
"2020-05-08",30029,0,0,0,0
"2020-05-09",30029,0,0,0,0
"2020-05-10",30029,0,0,0,0
"2020-05-11",30029,0,0,0,0
"2020-05-12",30029,0,0,0,0
"2020-05-13",30029,0,0,0,0
"2020-05-14",30029,0,0,0,0
"2020-05-15",30029,0,0,0,0
"2020-05-16",30029,0,0,0,0
"2020-05-17",30029,0,0,0,0
"2020-05-18",30029,0,0,0,0
"2020-05-19",30029,0,0,0,0
"2020-05-20",30029,0,0,0,0
"2020-05-21",30029,0,0,0,0
"2020-05-22",30029,0,0,0,0
"2020-05-23",30029,0,0,0,0
"2020-05-24",30029,0,0,0,0
"2020-05-25",30029,0,0,0,0
"2020-05-26",30029,0,0,0,0
"2020-05-27",30029,0,0,0,0
"2020-05-28",30029,0,0,0,0
"2020-05-29",30029,0,0,0,0
"2020-05-30",30029,0,0,0,0
"2020-05-31",30029,0,0,0,0
"2020-06-01",30029,0,0,0,0
"2020-06-02",30029,0,0,0,0
"2020-06-03",30029,0,0,0,0
"2020-06-04",30029,0,0,0,0
"2020-06-05",30029,0,0,0,0
"2020-06-06",30029,0,0,0,0
"2020-06-07",30029,0,0,0,0
"2020-06-08",30029,0,0,0,0
"2020-06-09",30029,0,0,0,0
"2020-06-10",30029,0,0,0,0
"2020-06-11",30029,0,0,0,0
"2020-06-12",30029,0,0,0,0
"2020-06-13",30029,0,0,0,0
"2020-06-14",30029,0,0,0,0
"2020-06-15",30029,0,0,0,0
"2020-06-16",30029,0,0,0,0
"2020-06-17",30029,0,0,0,0
"2020-06-18",30029,0,0,0,0
"2020-06-19",30029,0,0,0,0
"2020-06-20",30029,0,0,0,0
"2020-06-21",30029,0,0,0,0
"2020-06-22",30029,0,0,0,0
"2020-06-23",30029,NA,NA,NA,0
"2020-06-24",30029,NA,NA,NA,0
"2020-06-25",30029,NA,NA,NA,0
"2020-06-26",39045.5,NA,NA,NA,0
